name,gender
"YENI JUNITADAME HUTAHAEAN","female"
"DICKI KURNIAWAN","male"
"EKA SAFITRI MANDIRI","female"
"DEWI USMAN","female"
"CHARLES HUTABARAT","male"
"SUNARDI","male"
"RIDUAN MANUNGKALIT","male"
"MAYA SUSANTY","female"
"SUMARJO","male"
"ERLAND   FAUZAN","male"
"",""
"RIDWAN SAFAAT","male"
"MUHAMMAD MULYA SOBAR","male"
"MATOYA","female"
"TUTI MASWANI","female"
"KOKOH LISTYAWAN","male"
"PETTA HJ PUJI","female"
"JOLO YOEL MOSES","male"
"MARSONO","male"
"OKTAVIA DWI LESTARI","female"
"KASIM GUNAWAN","male"
"NAOMI SIANIPAR","female"
"KUSNI NURHAYATI","female"
"SERTIA SIANTURI","female"
"LUKMAN N. H","male"
"RAHMAWATI","female"
"SAMSI HASAN","male"
"RUSDI","male"
"FARIDA SIBUEA","female"
"GRECI APRIYATMI","female"
"MIRWAN","male"
"MUSTAMIN","male"
"FEBRY MIFTAHUL QIBTY","female"
"ZAENAL ABIDIN SAPUTRA","male"
"M MAKMUN BIN ASMAWI","male"
"ISKANDAR SILALAHI","male"
"M.IMRON","male"
"TETY DARMIATI","female"
"MENITA HOTMAWATI MANIK","female"
"ACE BAEHAKI","male"
"WAGINI","female"
"SOLEHA","female"
"ALFONDO ANDRIES","male"
"YUDHI SUPRIYATNA","male"
"ICHSAN SONJAYA","male"
"MUARIFAH","female"
"LEXY WULUR","male"
"NUR HASIDIK","male"
"SINAH","female"
"SULISTIYO PURNOMO","male"
"ABDI ZULKARNAEN","male"
"RENASIWI UNTARI","female"
"ABDULLAH T.","male"
"NIA  AGUSTINE","female"
"AMRIL MA RUF","male"
"DEWI PUSPITA","female"
"H NURNANINGSIH","female"
"NUR CHOBIBAH","female"
"ISMANTO","male"
"FANNY  DINDA   ADITYA","female"
"SUDIBYO ENOS LALAUN","male"
"FITRIYANI","female"
"GANDA MORA SIMAMORA","male"
"DAVID ELIZAR","male"
"ACIH","female"
"MOH SAID","male"
"RAHARJO","male"
"JEKSON HUTABARAT","male"
"ROBERT BATUBARA","male"
"MAEMUNAH MS","female"
"MEGA ISMIAYANTI","female"
"NUR ANISAH","female"
"SARYADI","male"
"SUGIHARTO","male"
"TITIN KRISTIANI","female"
"UNTUNG SUHARJO","male"
"WIDYA SRIKANDI","female"
"IMAM HANAFI","male"
"H.ABD ROCHMAN","male"
"FRANS NOVALIANDI","male"
"SRI SETIAWATI","female"
"Y U S U F","male"
"DAWASA N","male"
"ELLYA RUSMINA JAYANTI","female"
"SOPIYAH","female"
"KASTURI B SAYIB","male"
"RUMANAH","female"
"BANGUN WALUYO","male"
"KISWATY","female"
"SAMSUL ARIPIN","male"
"REHATI SIMANJUNTAK","female"
"RUDYARD JEFTA  SIAHAAN","male"
"IRMA KOMARIYAH","female"
"TITI HERIANI","female"
"S A R A","male"
"CHASANAH","female"
"ARBI KARDIYANTO","male"
"MUHAMAD RIZAL","male"
"ENDANG SUTRISNO","male"
"SAI BT MARTA","female"
"DANI","male"
"BAYU KRISMANTO","male"
"HIDAYAT","male"
"RIANA ANOM SETIAWATI","female"
"M.SUPARJO","male"
"LAISYA ARIF","female"
"SISKA RATNA DEWI","female"
"BETTY.S.SIAHAAN","female"
"HENDRA MARDIAJAS PUTRA","male"
"ASIYAH","female"
"NI KETUT SUKAMI","female"
"RISTI EKA PRASTIWI","female"
"ERNI YUNIARTI","female"
"WIWI HAWIYAH","female"
"BONG SIAUW NGO","female"
"SUFRIADI SIMANJUNTAK","male"
"SYAHFIATUN","female"
"HERBERT HUTAPEA","male"
"SAIRI MA'UN","male"
"MARULI HASIBUAN","male"
"SUHERMAN","male"
"RODO SIMANJUNTAK","male"
"D E W I","female"
"SUKMA HIDAYAT","male"
"LINAWATY","female"
"IMAM WAHYUDI","male"
"YUNINGSIH.Z.","female"
"SARYANTI","female"
"I N D R I","female"
"WARNINGSIH","female"
"SYARIFUDIN","male"
"STEVANUS FIRMANTO","male"
"ANDRIYADI","male"
"UKKAS BIN MIDE","male"
"AMIRUDIN","male"
"ARIS SUSANTO","male"
"ZERMI","female"
"HERU PURWANTO","male"
"WILSON JUNAIDI","male"
"ELVRIDA SIBARANI","female"
"YUNI IRYANTI","female"
"SULASTRI","female"
"NURHASAN BISRI","male"
"IRAH NINGSIH","female"
"M SURYATI","female"
"SITI NURJANAH","female"
"SINTA LISTIANA","female"
"WASIH","female"
"BAMBANG ISMAYA","male"
"SITI NURAENI","female"
"I S M A N U","male"
"ALFIAN BAHARUDIN","male"
"SYACHRUL","male"
"MARNI","female"
"SOBRI BIN MUHRAD","male"
"HJ.N.RATNA NINGSIH","female"
"AMIR LAIMAN","male"
"ANISA LISA ANGGRAENI","female"
"EDWIN AGUSTINA","male"
"MARLIYUSNI","female"
"LATIFA HANNUM PANGARIBUAN","female"
"RACHMAT ADE PUTRA","male"
"ELLY PUSPITASARI","female"
"M I S N A H","female"
"YASIN","male"
"INDRAWATI","female"
"NASIAH","female"
"INDAH YULITA FAJARWATI","female"
"DEWANTA YUDISWARA","male"
"ROLAND STEFANUS","male"
"YUSNITA","female"
"SA'DIAH","female"
"TARMU HOLIDIN","male"
"LEO WICAKSONO","male"
"BAMBANG MARGONO","male"
"JAMALUDDIN","male"
"TAJUDIN BIN TARMO","male"
"NUR SUHELMI","female"
"SITI KHODIJAH","female"
"LIA SEPTIANI","female"
"RAUSYANAH FIKRIYYAH","female"
"MONANG PANJAITAN","male"
"SANATI","female"
"NANI SURYANI","female"
"UMAR","male"
"FERRY FERDIAN S","male"
"MUH KHOLIK","male"
"IKA PRASTIWI","female"
"ABDUL KIPLI","male"
"MEGAWATI","female"
"ISTRIYANI","female"
"NADI","male"
"LITA SEPTIANI BAHARI","female"
"JUANDA PARDEDE","male"
"RUSNAN","male"
"SULASTRI","female"
"IHSAN FACHRINUR BASMAN","male"
"HOTNANTO SINAGA","male"
"ISLAMIYAH","female"
"MUSTAKIM","male"
"RINI DIAH KURNIAWATI","female"
"PUTRA   AJI   PRATAMA","male"
"ROMULUS PANJAITAN","male"
"",""
"AHMAD RUHYAT","male"
"HIZRITA KUSUMASWARI","female"
"IDA ROHAYANI","female"
"MARYATI SIBUEA","female"
"MULYANI","female"
"KRIS SUSANTO","male"
"DITA RIZKI AMALIA","female"
"NIKE YULIANINGSIH","female"
"EDI PURNOMO","male"
"HJ.NANAH MAESANAH","female"
"NOVITA SARI","female"
"SURYANI SETIANINGSIH","female"
"LUKAT","male"
"RIFANI SULIMAYANA P","female"
"NUROHMAN","male"
"LUKMAN","male"
"DESI NATALIA SIANTURI","female"
"SLAMET HERI DWIYANTO","male"
"MAJDUDDIN AL FAIRUUZ AABAADI","male"
"ABDUL ROZAQ HARAHAP","male"
"UNTUNG ARIPYANTO","male"
"NY. HJ.SRI WAHYUNI","female"
"HILAL HASAN","male"
"AHMAD  YOGI  SAPUTRA","male"
"SUMIYEH","female"
"TJASMO","male"
"ANI LESTARI","female"
"HOSIN WADORA","male"
"ARPI TALSINA BUKIT","male"
"RIZKI AYU ELBAMA","female"
"SAHPUTRA TARIGAN","male"
"INTAN","female"
"MUHAMAD GUNTUR","male"
"WITRIATIKA  VARADELLA","female"
"EMELIANA HUTASOIT","female"
"ROCHMAN PAMBUDI","male"
"KASAD ADANG","male"
"KRISNA RAHMAYANTI","female"
"ANIKA","female"
"EVE MENRIANNI SIHOTANG","female"
"MASRIA HELMI","female"
"DIAN RACHMAWATIE","female"
"PERRY MARGA TRUNO","male"
"BERLIANA HUTAJULU","female"
"ANWAR SIMORANGKIR","male"
"ANDRIAS CIPUTRA","male"
"LIA NURMALA","female"
"FEBIH WULANDARI","female"
"MENAK MARPAUNG","female"
"OYIM","male"
"MIRAN","male"
"ROBERT RONALD TAMPI","male"
"MELI KRISTINA LIMBONG","female"
"DWI RAHAYU","female"
"VIRLIANA NAWANINGRUM","female"
"FITRI BUANA","female"
"RINA FITRIANI","female"
"ANGGERIANI","female"
"RAHMAT","male"
"ADIN NAGSYAHBANDI","male"
"ABDUL AZIZ","male"
"ADE CUI","male"
"NURAINI BIN YASIN","female"
"M Z ARIFIN","male"
"PARLINGGOMAN NABABAN","male"
"YANAH","female"
"HARSONO","male"
"WAKIJO","male"
"AAM AMELIA","female"
"SELAMET PRAMONO","male"
"BOCEND AMALDO SIBORO","male"
"MASRI NAAMID","male"
"HARYANTO","male"
"SARAH","female"
"AYU PRISTIWANTI","female"
"MARIANTO","male"
"KUMALA NOVIYANTI","female"
"RENI ANDRIANI","female"
"MUHAMMAD ZALDI","male"
"RUSCAHYADI","male"
"NARISAH","male"
"PENI MARYAYUN","female"
"ANNA NOVIANA","female"
"NURIYAH","female"
"YOSIA SUHERMAN","male"
"SRI SUGIYANTI","female"
"NUR ROCHMAH","female"
"KOMARUL ANWAR","male"
"SITI FARIDATUL MUAWANA","female"
"TIN SURTINI","female"
"SANDY ADAM MAHAPUTRA","male"
"MUHAMMAD LUTFI","male"
"AGUS PERMANA","male"
"M.KUDRATULLAH.B.R","male"
"ALI PURNOMO","male"
"TA'SYA ANURRAHMAH LEILA. S","female"
"JEPRISON A KARIMANG","male"
"DEWI SETIYOWATI","female"
"JAENAL QIRO","male"
"RIMA RISMAYANTI","female"
"MUJAYANA","female"
"AMSAL FERDINANTA HUTASOIT","male"
"SARTAM","male"
"CHAIRUL KARNO, A.MD","male"
"ROHIMAH BT H NAPIH","female"
"LIUNG","male"
"ISWAN WAHYUDIN","male"
"DIO ADITYA","male"
"NENENG SOLICHATIN","female"
"MARGARETTA LIM","female"
"SHINTA ULLY SAMOSIR","female"
"SUGIH SAMSUL MUARIF","male"
"NUR LAILA","female"
"SUWIKO","male"
"PARTAMA, S.PD","male"
"MARYANI","female"
"WAHYU PRASETYO","male"
"SAFURI","male"
"BUDI SIHALOHO","male"
"JUWITA PUSPITA ANGGRAENI","female"
"TRI BUDI.S","male"
"ORISHA HIDAYANAH HERMAWATI","female"
"SITI MARYUNI","female"
"SRI HANDAYANI","female"
"NURJANAH","female"
"BAYU NANDA PUTRA","male"
"ASMADI","male"
"SUPRAPTONO","male"
"BOEN KHIOE THOE","male"
"DIANA SARI INDRAYATI","female"
"YULI","female"
"PATIMAH","female"
"NURHASANAH","female"
"MESTA MONIKA HUTAPEA","female"
"TRIMUDIANTO PUTRO","male"
"HJ. A R A F A T I","female"
"BANGKIT WAHYUDI","male"
"BOBY HERMAWAN","male"
"BADAR","male"
"KASIYEM","female"
"DARYONO","male"
"H MAKMUN AZIS NASUTION","male"
"RIZKI MUTIARA SHAFITRI","female"
"ANISA RIZKI UTAMI","female"
"SURYANI","female"
"",""
"KASWIYAH","female"
"",""
"IKA  NUR  RACHMAH","female"
"HETI HERAWATI","female"
"MARDIANSYAH","male"
"TITIK SETIASIH","female"
"BUDI MAHMUDI","male"
"ABDUL  RAHMAT  FAUZAN","male"
"SLAMET S","male"
"ABRIAJANI OCTHAVIAN","male"
"SUNYOTO","male"
"K U S N A D I","male"
"TEDDY","male"
"SRI WAHYUNI","female"
"YULIANTI","female"
"E D Y","male"
"ETHIKA DACHI","female"
"SAHRONI","male"
"SURINTO","male"
"ANDREAN WAHYOEDI","male"
"SHOLEHAH","female"
"ROJANAH","female"
"SUSILATY","female"
"SLAMET JUNAEDI","male"
"KARNINGSIH","female"
"DEBI INA IRFIANA","female"
"SUTRISNO","male"
"RIZKY  AULIA  MUSLIM","male"
"ORANCE TEENAI","male"
"MUHAMMAD  AMIN  WAHID","male"
"EVI ROSMALA DEWI","female"
"SURIPTO","male"
"SUGENG RIYANTO","male"
"RIKO PATRIECK","male"
"IMAM ASHARI","male"
"SRI DEWI PANJAITAN","female"
"SITI AMINAH","female"
"RAHMAN SYAH","male"
"SETIAWAN ARIFIN,SE","male"
"IDA ROSIDAH","female"
"ANDI SETYAWAN","male"
"SADAT HUSEN","male"
"HERWETH ANDREAS","male"
"FEBY RUKHI FITROHTI","female"
"MARUHUM SIANTURI","male"
"DAVIN PRIMAJODI","male"
"SITI JUARIAH","female"
"ELA HAYATI","female"
"HADI SUPIANTO","male"
"LASMARIA SITUMEANG","female"
"NAIDA SUSANTARI","female"
"APRIYANTO","male"
"IIS SUGIANTI","female"
"INDRA GUNAWAN","male"
"A N I","female"
"RINI HANDAYANI","female"
"AGUS MUSLIM","male"
"LOWIG STEFAN SETIAWAN","male"
"AFRIYON","male"
"MARDIANA","female"
"SISWANDI","male"
"IR. ABIDIN","male"
"ZARKASIH","male"
"E R N I H","female"
"IR.JAYA SUGINTA","male"
"MOCH SAIDI","male"
"JESSICA HUTAGALUNG","female"
"NILUH PUTU SWASTINI ANDRIANI","female"
"SUMIYATI","female"
"SUWITO NUR WIDI EKO ATMOJO","male"
"SULISTIA NINGSIH","female"
"RATIH KUMALA SARI","female"
"RISQI AULIA RACHMAN","male"
"ABDUL ROHMAN","male"
"MUHAMAD NURFAIZI","male"
"IDA SUSANTI","female"
"RULIANA","female"
"AHMAD JUNAEDI","male"
"SAROHA BANJARNAHOR","male"
"SUMIANTO","male"
"SRI YATI","female"
"WAWAN SETIAWAN","male"
"DIPI KODRI","male"
"MUHAMAD FAUZI","male"
"YACOB ANDAYAN","male"
"RADI","male"
"RINA","female"
"DJATI ARDIANTO","male"
"DASRIL","male"
"FIRDA SYARIFAH","female"
"ADINDA NURUL RAHMAH","female"
"GARRY MAGAT VALENT","male"
"ANDRIKO","male"
"BAINAH","female"
"ROSITA","female"
"MARPUAH","female"
"HENDRYANTO SINAGA","male"
"M ROHANI E SAMOSIR","female"
"MEILINA KRISTIN S","female"
"SUPIKAH NIRWANI","female"
"ATHALIA SRI ASTUTI WINARSIH","female"
"AYATULLAH ASYRAFI","male"
"JOHANA BURA","female"
"ARIPIN","male"
"I W A N","male"
"EKO HERIYANTO","male"
"FAUZI ATHAR","male"
"HERDIANA","female"
"PO.A.KIAUW","female"
"SIGIT PRAYOGI","male"
"DIPPU PARUNTUNGAN LUBIS","male"
"TATI MURNI","female"
"WAHYU RIZKI FAUZI","male"
"RAY NIZAR","male"
"TRI INDAH SENJA PERMANA","female"
"ROSMIYANTI","female"
"JANIYA KARTINI LENSUN","female"
"MARUHUM SIMAMORA","male"
"HAMID H MUSTAFA","male"
"EPON JUNIAWATI","female"
"",""
"MUNIR","male"
"SELER HERI SUSANTO","male"
"DJAINAL ARIFIN P SITORUS","male"
"MAGDALENA NABABAN","female"
"TAUFIQ HIDAYAT","male"
"EDY SUYANA","male"
"DIAN FITRI.S","female"
"ROY SITUMORANG","male"
"JONI YANSYAH HR","male"
"NURYANTI","female"
"SANURI","male"
"LIANA","female"
"MURNI","male"
"HAFIDZULLAH HASAN","male"
"ROSIDI BIN SUKAR","male"
"HERLINA","female"
"TAQIYYATUL MUNIBAH","female"
"SARI OKFIANTI","female"
"TINAH","female"
"MAHRUP","male"
"PARCHIAH","female"
"RAHMAWATI","female"
"MAELATUR MUKARROMAH","female"
"MURNIATI","female"
"LIANA DEWI LIE","female"
"SUMANTRI","male"
"MAHBUB","male"
"ROMAIDA SARAGI","female"
"",""
"ANANG SETIANTO","male"
"MULYATI","female"
"ATMAJA RASYID","male"
"DWI RATYANINGSIH","female"
"SRI MULYATI","female"
"DASIH ROHAETI","female"
"S U K I M","male"
"SUKAESIH","female"
"ALVIAN SUSANTO","male"
"SARNITI","female"
"SAMINO CIPTO SUDARMO","male"
"TENTREM PUJI ASTUTI","female"
"SYAMSIAH","female"
"YANNAR DWI WAHYUNINGSIH","female"
"SURATNO","male"
"JOYO HARTONO","male"
"LAELA WATI","female"
"RACHMAT RIYADI AKAI","male"
"ZAENAL ABIDIN","male"
"NAWARI","male"
"TAMMAD","male"
"RACHMAT HIDAYAT","male"
"ELI SRI SETIAWATI","female"
"INDRA PRASETYA","male"
"DUDI SUHADA","male"
"DARSUNI","female"
"SITI CHOMISAH","female"
"ANGGI RETNO WISA PRATAMA","female"
"SUTADJI K.","male"
"SONA","female"
"NUR HERLINA","female"
"ARYATI","female"
"SLAMET","male"
"ERMAINI","female"
"TURA","male"
"FILOMENA DOS SANTOS","female"
"WILLIAM ANDREAS HUTAHAEAN","male"
"KHOLIFATUS SYADIAH","female"
"EMMAH NURKAMAH","female"
"LESTARI","female"
"WIDI ARNI SIMBOLON","female"
"",""
"EKA PRIHATIN NINGSIH","female"
"JOHAN MARGANDA TUA","male"
"DAMING","male"
"SUTIONO ZEGA","male"
"LASTARI BR BUTAR BUTAR","female"
"SARI","female"
"SUNASIH","female"
"DAME MARIA LUMBANGAOL","female"
"MARTIN HENRICO,S.PM","male"
"LINDA RUSTAM","female"
"KRISTIYANA","female"
"SOFIA TURIMAN","female"
"SUWARNO","male"
"AFAN  MAULANA","male"
"HERMAN","male"
"KARSIH","female"
"ASTRID CARMIA DACHI","female"
"KALIMI","male"
"LAMRIA R.R.MANALU","female"
"ONAH ROHYATI SUMARDJANA","female"
"LEONARD.P","male"
"EVA SURYANI","female"
"HARWAN","male"
"M. IQBAL MAULANA ASY SYAGHOVI","male"
"JULIANTO SIHALOHO","male"
"YULINAR","female"
"JULIUS ROBINSON LENA","male"
"NURCAHAYA SILABAN","female"
"INDAH RESTIANA","female"
"NURHASANAH","female"
"RUMINI","female"
"SITI MASNIAH","female"
"AGUSTINA WIGIARTI","female"
"TOTOK PURWANTO","male"
"YULIANA SAMOSIR","female"
"RAMLI S.H.L SIMANJUNTAK","male"
"SRI MULYATI","female"
"INTAN AMINOVA","female"
"WARIYONO","male"
"SIDIQ  ABDULLAH  RIZIQ","male"
"ROTUA HABRINA GULTOM","female"
"",""
"HJ.NURHAYATI","female"
"HENDI","male"
"JAENAB","female"
"VARELNDHIKA  REZKA","male"
"EKO SETIAWAN","male"
"ENDANG SUPRIATNA","male"
"SAFWADI","male"
"TEGUH SANJAYA","male"
"WIDYA AFRI EMI","female"
"AE ZAENUDDIN","male"
"SEPTIAN SURYA EFFENDI","male"
"LUCKYTA DAMAYANTI","female"
"ESTER CARINAH","female"
"ASMIYATI","female"
"LUTHPIA LESTARI","female"
"TAROPAH","female"
"IMAM SAMIDI","male"
"DJAMILAH","female"
"SITI MUNJIAH","female"
"SALIM MAULANA","male"
"MASRI","male"
"NURAINI","female"
"DESY ARY SANDY","female"
"IBRAHIM","male"
"UJANG ENA","male"
"BERLANDS SITANGGANG","male"
"NUR FATIMAH","female"
"NUR RAHMAWATI","female"
"MUHAMAD HERMAWAN","male"
"IKLIMAYANA","female"
"ARMI","female"
"SUHENDI","male"
"NUNUNG MASNUAH","female"
"J A M S A R I","male"
"SRI MARHAENI","female"
"HOTMAN FIAN LUBIS","male"
"NOVA NUFRIDAH","female"
"SERLI DWI ATIKA","female"
"RAHARJA JAFAR SE","male"
"MARPUAH","female"
"ROHIMAH","female"
"PURWANTI","female"
"DARWATI","female"
"YETTY LUMALAN BIYANG SE","female"
"NURHADIYATI","female"
"SRI ROSMIATI","female"
"SUPARJO","male"
"SRI IRIANTI","female"
"KHONIPAH","female"
"YOSUA  SANRO  ELSADAY","male"
"MUHAMAD ADE PUTRA","male"
"IRWAN ROSLIADI","male"
"ANDI ANWAR MAPPATUJU","male"
"RIDWAN","male"
"SRI WAHYUNI","female"
"SUJADI BASKORO","male"
"SUSIANA","female"
"DULIMAN","male"
"SUSANTI","female"
"CITRA AMBARWATI","female"
"MARTHA HERLINA SIAGIAN","female"
"ANGELIA BONG","female"
"ASMANI","female"
"Y SUDARIYO","male"
"AHMAD RAHADIAN","male"
"ANDRY TOURISTA","male"
"YOH NONI","female"
"WIWI NUREYATI","female"
"DUMI","female"
"ERNAWATI","female"
"AGUS SETIAWAN","male"
"NUNUNG NURHAYATI","female"
"HADI SAPUTRO","male"
"TANGGUH ANANDA MUKMIN","male"
"JONSON R.E SIMAMORA","male"
"ATTOILAH","male"
"ROLIYAH","female"
"JENAR SURYONO","male"
"SUMARNI","male"
"AMELIA NURLELA","female"
"RIZKY ARDIANSYAH","male"
"JUMADI","male"
"NGASPURHADI","male"
"ASDIANTI","female"
"NANANG SUWARNA","male"
"WARSIH","female"
"M.SIDIK","male"
"SUTRISNO","male"
"REZA BAHARI TRIANTO","male"
"SUCI APRIYANI","female"
"MIA THUHROH QURROTA'AINI","female"
"SISKA VERONIKA","female"
"HASANUDDIN","male"
"IVAN HASRON","male"
"MUROPIK","male"
"TITIN SUPRIATI","female"
"QUROTA A'YUN NUR SALLAMA","female"
"YESY SURAYA","female"
"TJHIA FUNG LIAN","female"
"ELISABETH ANAS TASIA","female"
"AMELIA NAHARWATI","female"
"ERLINA","female"
"AHMAD SHOBIRIN","male"
"JOHAN BUDIMAN","male"
"SUSYLOWATI RAHAYU","female"
"NURHAYATI","female"
"MOHAMAD IDRIS","male"
"SUHARJO","male"
"BIMA CRENIUS PUTRA HUTABARAT","male"
"UUN","female"
"JASMI","female"
"SYAK'BAN SIREGAR","male"
"ADETRIANA","female"
"MOH GERRI RISAKOTTA","male"
"ASWOYO","male"
"MASNAH","female"
"JAENAL","male"
"ALIFAH SHAVITRI","female"
"KARTINI","female"
"MAULANA AMRIL","male"
"NOVA MEMAH","female"
"SITI NUR ADHANY","female"
"SUYANTI","female"
"SITI NURBAITIANA","female"
"ERNIUS GUNAWAN MANURUNG","male"
"FACHRY AZHARI","male"
"LUKMANUL HAKIM","male"
"YANTO","male"
"DRS. THAMRIN LUBIS","male"
"ABDUR ROHMAN","male"
"FRANS TOGAR P.HASUDUNGAN","male"
"NOVRIYANTI GANDINI","female"
"SHELA OVTYANA","female"
"DJUMHANA","male"
"DWI PRASETIONO","male"
"WIWI","female"
"M.IRHAS","male"
"LAILA PUTRINDA","female"
"BACHRUDIN","male"
"RASMAWATI","female"
"HJ. ROSMINI","female"
"BENNY PASSEN","male"
"A N I T A","female"
"ADE TIARA HARAHAP","female"
"RIRIS BANJARNAHOR","female"
"SALAMAH","female"
"JOHARI","male"
"HADI MULYADI","male"
"SITI MAIMUNAH","female"
"HJ.LILYK HAPPY PRIYAMSARI","female"
"ROSANTO","male"
"SUAEDAH","female"
"NY SUBANDINAH","female"
"RENGSON SIHOMBING","male"
"FAJAR EKO SULISTIYO","male"
"SITI DAIMAH HANDAYANI","female"
"BUDIMAN MANALU","male"
"FERRY","male"
"JUANDA SIREGAR","male"
"MUHAMMAD  FIKRI","male"
"SUMARNAH","female"
"RIA RAHMA WATI","female"
"ROSMAWATI","female"
"TORANG JEFFRY LORENTZ","male"
"HERRY YUIDIANTO","male"
"IIS MARWIYAH","female"
"MUKLIS SETIO RINI","female"
"TATI PARDEDE","female"
"HJ.MASNAH","female"
"MARYANIH","female"
"AMINAH","female"
"FANDI ACHMAD","male"
"ERNI UMAENI","female"
"UMIWATI","female"
"VERLIYANTHI","female"
"FITRIYA","female"
"",""
"RUBIYAH","female"
"FANY SEPTIANA","female"
"MUHAMMAD DIKA PRASETYA","male"
"SUWARTI","female"
"PURBASARI HANDAYANI","female"
"ABDUL HARIS","male"
"SILASTHIO","male"
"SARIMIN","male"
"MURSIDA LATIFAH","female"
"AYU ROMA TIUR","female"
"HJ. ASRI LISYAWATIE","female"
"NURTIARA ROYANI","female"
"RAMSIDA MANALU","female"
"SRI LESTARI","female"
"MUTI MANIK","female"
"SURYANTI","female"
"MARIA ELFINE","female"
"SUPRIYANI","female"
"M.MUSLIH","male"
"SUPRIYATNO","male"
"A S M A R","male"
"MONI BIN MOI","male"
"HARTONO","male"
"ANGELIA","female"
"AHMAD FAUZI","male"
"HARTATY","female"
"FEGI LIANDRI IMELDA L.","female"
"ABDUL MALIK","male"
"ADE SUDRAJAT","male"
"DOHARNI NAPITUPULU","female"
"H.MOH YASIN","male"
"ANGGA  PRABOWO","male"
"ATI SRI RAHAYU","female"
"GUSTINA PARDEDE","female"
"DWIYANI LIBRIANTY","female"
"",""
"NURAENI ADI SAPUTRI","female"
"SUPARTINI","female"
"EVANESIA","female"
"SAANIH","female"
"FRISTYAN  RAMADHAN  SUKMONO","male"
"AMINAH","female"
"SRI ENDANG KOMALAWATI","female"
"ANNISA PUTRI RAMADANTI","female"
"TRIYANI KARTIKA SARI","female"
"LAELA ARPIO SH","female"
"TITIN MULYANA","female"
"NANI RETNA NINGSIH","female"
"NY. FARIDA SITEPU","female"
"SRI RAHAYU BT SUGOTO","female"
"ESTHERINA KRISYANTI","female"
"TOPIK RIYADI","male"
"UMAR KAHFI","male"
"SEPTIAN EKO WIBOWO","male"
"SURYA","male"
"DJULEHA","female"
"ISMAIL","male"
"RIZKI AL BADRI","male"
"FEBRIAN LEONARD PAOH","male"
"ITA ASTUTI","female"
"PUTRI RITWANI","female"
"DINDA DINARTA","male"
"TINO FRANSISKUS","male"
"DEVIKHA LABORA GULTOM","female"
"TATI SRI DIAWATI","female"
"SUDARSIH.S.PD","female"
"SAADIYAH","female"
"R I T A","female"
"ADY MAULANA","male"
"B U D I","male"
"REGI AULYA","female"
"SRI LESTARI","female"
"RAMDAN SALEH","male"
"RIANTO","male"
"KADEK BUNTRIASIH","female"
"BUDIYONO","male"
"MARIANNA","female"
"KRISTOPEL EDY GUNAWAN TAMBUNAN","male"
"MAYANTI","female"
"WAHYU KURNIASIH","female"
"MUHAMMAD PANJI RAJA A","male"
"SAYID HASAN","male"
"AHMAD MUSTAIM","male"
"MARHANI","female"
"KASIRUN","male"
"SYARIFAH ULFAH","female"
"SITI NURHAYATI","female"
"IDA ROKHANI","female"
"S U A R T I","female"
"MULYADI","male"
"TRI DESI SETYAWATI","female"
"SORDID SIAGIAN","male"
"OMANWAE","male"
"MANITI","female"
"ENY PAHLEVI","female"
"YAKUB","male"
"SUSANTO TJANDRA SURJANI","male"
"ROSPITA BR SIBURIAN","female"
"ALFREDO MAR' RIDO SILALAHI","male"
"INTAN DEWI KARTIKA","female"
"SURAHMAN YUSUF","male"
"RINTO PANDIANGAN","male"
"REZKI NUR APRILIA","female"
"CONDRAT BENNI FACIUS HUTABARAT","male"
"ANITA KUSUMA DEWI","female"
"AKUM SAPUTRA","male"
"DENI ADRIYANSYAH","male"
"WULANDARI  SAFITRI","female"
"MASYALLEH NAIBAHO","male"
"WIKA KESUMAWATI","female"
"HERNIWATI HT HAYAN","female"
"JUMALI","male"
"ALFIAH","female"
"SATINIH","female"
"SARIFUDIN","male"
"RICKY","male"
"LIM THUNG FA","male"
"M.HASAN SULAEMAN","male"
"S O F Y A N","male"
"SUPRIYANTO","male"
"RULAND PAULUS WEKEN","male"
"CASMADI","male"
"LASIYEM","female"
"HARUN","male"
"ASEP MUTAQIN","male"
"SUPRIYANI","male"
"BONATUA SITUMORANG","male"
"DIAN OKTARIANA","female"
"RUCHIJATI","female"
"HAMIDEH","female"
"SOLICHIN","male"
"LAURATTE AFATAR","female"
"NURMAWATI","female"
"TRI MEI LINASARI","female"
"BAGASKARA ANANTA MURDEANTA","male"
"M. NAZIR","male"
"ASIM","male"
"TITI MAYDICHA","female"
"LIYANI","female"
"RASIKIN","male"
"SUWONO","male"
"TOMY EVAN GULTOM","male"
"DJULKARNAEN","male"
"",""
"SEPTIA RAEGINA","female"
"ERNA YUNITA","female"
"HAJIRIN","male"
"YATIM","male"
"MASRIDI","male"
"S E T I A W A N","male"
"HELENA MURTININGSIH","female"
"IEDUL FITRI ANNA","female"
"WULAN DWI RAHAYU","female"
"SIGIT FRINANTO","male"
"DICKY ELYAS HERYANA","male"
"TIAMIN SIMANJUNTAK","female"
"MAYSAROH","female"
"ADY YANTO RAJA","male"
"SYAMSUDIN","male"
"SUBANDI","male"
"MOHAMAD DAUD","male"
"SISKA SELVIYANAH","female"
"WIDODO","male"
"ANNA MUSTIKA","female"
"JOHANES JOKO YUWONO","male"
"LENDRO SOEGITO","male"
"SYAIFULLAH","male"
"",""
"DEVI ANDRIANI","female"
"IDA","female"
